pre, count, x1, y1, z1, x2, y2, z2, pst
0 , 950 , 1988 , 1928 , 1150 , 2063 , 2055 , 1637 , 4294967295
0 , 951 , 1989 , 1927 , 1152 , 2063 , 2054 , 1637 , 4294967295
0 , 952 , 1991 , 1927 , 1151 , 2063 , 2054 , 1636 , 4294967295
0 , 953 , 1995 , 1925 , 1154 , 2062 , 2053 , 1637 , 4294967295
0 , 954 , 1999 , 1924 , 1152 , 2061 , 2052 , 1635 , 4294967295
0 , 955 , 1999 , 1922 , 1155 , 2060 , 2051 , 1637 , 4294967295
0 , 956 , 1999 , 1920 , 1155 , 2059 , 2050 , 1636 , 4294967295
0 , 957 , 2000 , 1919 , 1156 , 2058 , 2050 , 1637 , 4294967295
0 , 958 , 1998 , 1920 , 1155 , 2058 , 2050 , 1636 , 4294967295
0 , 959 , 1996 , 1922 , 1152 , 2058 , 2051 , 1635 , 4294967295
0 , 960 , 1994 , 1922 , 1153 , 2058 , 2051 , 1635 , 4294967295
0 , 961 , 1990 , 1922 , 1151 , 2059 , 2051 , 1633 , 4294967295
0 , 962 , 1986 , 1922 , 1153 , 2060 , 2052 , 1634 , 4294967295
0 , 963 , 1986 , 1922 , 1150 , 2061 , 2052 , 1633 , 4294967295
0 , 964 , 1986 , 1924 , 1149 , 2062 , 2052 , 1634 , 4294967295
0 , 965 , 1987 , 1924 , 1149 , 2063 , 2052 , 1634 , 4294967295
0 , 966 , 1988 , 1923 , 1152 , 2063 , 2052 , 1635 , 4294967295
0 , 967 , 1989 , 1924 , 1153 , 2063 , 2052 , 1635 , 4294967295
0 , 968 , 1993 , 1923 , 1151 , 2062 , 2051 , 1635 , 4294967295
0 , 969 , 1997 , 1922 , 1152 , 2061 , 2051 , 1636 , 4294967295
0 , 970 , 1998 , 1921 , 1150 , 2060 , 2050 , 1635 , 4294967295
0 , 971 , 1998 , 1920 , 1154 , 2059 , 2050 , 1637 , 4294967295
0 , 972 , 1998 , 1920 , 1154 , 2058 , 2050 , 1636 , 4294967295
0 , 973 , 1997 , 1920 , 1154 , 2058 , 2050 , 1636 , 4294967295
0 , 974 , 1995 , 1919 , 1154 , 2058 , 2050 , 1635 , 4294967295
0 , 975 , 1989 , 1919 , 1152 , 2058 , 2050 , 1633 , 4294967295
0 , 976 , 1986 , 1918 , 1152 , 2059 , 2049 , 1634 , 4294967295
0 , 977 , 1983 , 1918 , 1151 , 2060 , 2049 , 1633 , 4294967295
0 , 978 , 1982 , 1918 , 1152 , 2061 , 2050 , 1633 , 4294967295
0 , 979 , 1981 , 1917 , 1149 , 2061 , 2049 , 1631 , 4294967295
0 , 980 , 1982 , 1918 , 1150 , 2063 , 2050 , 1631 , 4294967295
0 , 981 , 1983 , 1918 , 1152 , 2063 , 2050 , 1632 , 4294967295
0 , 982 , 1986 , 1917 , 1152 , 2063 , 2049 , 1633 , 4294967295
0 , 983 , 1991 , 1918 , 1153 , 2063 , 2049 , 1635 , 4294967295
0 , 984 , 1996 , 1919 , 1150 , 2062 , 2050 , 1634 , 4294967295
0 , 985 , 1998 , 1919 , 1154 , 2060 , 2050 , 1637 , 4294967295
0 , 986 , 1998 , 1920 , 1153 , 2059 , 2050 , 1636 , 4294967295
0 , 987 , 2000 , 1920 , 1155 , 2058 , 2050 , 1638 , 4294967295
0 , 988 , 1999 , 1920 , 1154 , 2058 , 2050 , 1637 , 4294967295
0 , 989 , 1998 , 1924 , 1152 , 2058 , 2052 , 1637 , 4294967295
0 , 990 , 1996 , 1925 , 1154 , 2058 , 2053 , 1638 , 4294967295
0 , 991 , 1992 , 1926 , 1149 , 2058 , 2053 , 1635 , 4294967295
0 , 992 , 1988 , 1926 , 1152 , 2060 , 2053 , 1637 , 4294967295
0 , 993 , 1987 , 1926 , 1151 , 2061 , 2053 , 1637 , 4294967295
0 , 994 , 1987 , 1927 , 1152 , 2062 , 2054 , 1637 , 4294967295
0 , 995 , 1987 , 1927 , 1150 , 2063 , 2054 , 1635 , 4294967295
0 , 996 , 1989 , 1927 , 1151 , 2063 , 2054 , 1637 , 4294967295
0 , 997 , 1990 , 1925 , 1152 , 2063 , 2053 , 1637 , 4294967295
0 , 998 , 1992 , 1924 , 1151 , 2063 , 2053 , 1636 , 4294967295
0 , 999 , 1995 , 1925 , 1153 , 2062 , 2052 , 1636 , 4294967295
0 , 1000 , 1998 , 1923 , 1151 , 2061 , 2051 , 1634 , 4294967295
0 , 1001 , 1998 , 1921 , 1155 , 2060 , 2050 , 1637 , 4294967295
0 , 1002 , 1998 , 1919 , 1154 , 2059 , 2050 , 1635 , 4294967295
0 , 1003 , 1999 , 1919 , 1154 , 2058 , 2050 , 1635 , 4294967295
0 , 1004 , 1997 , 1919 , 1154 , 2058 , 2050 , 1635 , 4294967295
0 , 1005 , 1996 , 1923 , 1152 , 2058 , 2052 , 1634 , 4294967295
0 , 1006 , 1994 , 1924 , 1152 , 2058 , 2052 , 1634 , 4294967295
0 , 1007 , 1989 , 1925 , 1151 , 2059 , 2052 , 1634 , 4294967295
0 , 1008 , 1988 , 1925 , 1153 , 2060 , 2053 , 1636 , 4294967295
0 , 1009 , 1987 , 1925 , 1151 , 2060 , 2053 , 1635 , 4294967295
0 , 1010 , 1988 , 1927 , 1151 , 2062 , 2054 , 1636 , 4294967295
0 , 1011 , 1990 , 1927 , 1151 , 2063 , 2054 , 1637 , 4294967295
0 , 1012 , 1992 , 1927 , 1153 , 2063 , 2054 , 1638 , 4294967295
0 , 1013 , 1993 , 1927 , 1155 , 2063 , 2054 , 1639 , 4294967295
0 , 1014 , 1996 , 1926 , 1152 , 2062 , 2053 , 1637 , 4294967295
0 , 1015 , 2000 , 1925 , 1153 , 2061 , 2052 , 1638 , 4294967295
0 , 1016 , 2001 , 1925 , 1152 , 2060 , 2052 , 1637 , 4294967295
0 , 1017 , 2001 , 1923 , 1156 , 2059 , 2051 , 1639 , 4294967295
0 , 1018 , 2000 , 1923 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1019 , 1998 , 1922 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1020 , 1993 , 1921 , 1156 , 2058 , 2050 , 1637 , 4294967295
0 , 1021 , 1990 , 1921 , 1152 , 2058 , 2051 , 1635 , 4294967295
0 , 1022 , 1987 , 1919 , 1153 , 2059 , 2050 , 1635 , 4294967295
0 , 1023 , 1982 , 1918 , 1151 , 2060 , 2050 , 1634 , 4294967295
0 , 1024 , 1981 , 1919 , 1152 , 2061 , 2050 , 1634 , 4294967295
0 , 1025 , 1979 , 1917 , 1149 , 2062 , 2050 , 1631 , 4294967295
0 , 1026 , 1980 , 1918 , 1149 , 2063 , 2050 , 1632 , 4294967295
0 , 1027 , 1981 , 1918 , 1150 , 2063 , 2050 , 1632 , 4294967295
0 , 1028 , 1985 , 1918 , 1152 , 2063 , 2049 , 1634 , 4294967295
0 , 1029 , 1990 , 1919 , 1152 , 2063 , 2050 , 1635 , 4294967295
0 , 1030 , 1995 , 1920 , 1150 , 2062 , 2051 , 1634 , 4294967295
0 , 1031 , 1998 , 1920 , 1153 , 2061 , 2050 , 1636 , 4294967295
0 , 1032 , 1999 , 1920 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1033 , 2001 , 1921 , 1156 , 2059 , 2051 , 1637 , 4294967295
0 , 1034 , 2000 , 1921 , 1155 , 2058 , 2051 , 1637 , 4294967295
0 , 1035 , 2000 , 1925 , 1154 , 2058 , 2053 , 1637 , 4294967295
0 , 1036 , 1999 , 1925 , 1154 , 2058 , 2053 , 1637 , 4294967295
0 , 1037 , 1994 , 1925 , 1150 , 2058 , 2053 , 1634 , 4294967295
0 , 1038 , 1991 , 1924 , 1152 , 2059 , 2053 , 1635 , 4294967295
0 , 1039 , 1989 , 1924 , 1152 , 2059 , 2053 , 1635 , 4294967295
0 , 1040 , 1989 , 1926 , 1151 , 2061 , 2053 , 1635 , 4294967295
0 , 1041 , 1988 , 1926 , 1148 , 2062 , 2053 , 1634 , 4294967295
0 , 1042 , 1989 , 1925 , 1150 , 2063 , 2053 , 1635 , 4294967295
0 , 1043 , 1989 , 1924 , 1151 , 2063 , 2052 , 1635 , 4294967295
0 , 1044 , 1992 , 1924 , 1152 , 2062 , 2052 , 1636 , 4294967295
0 , 1045 , 1996 , 1923 , 1153 , 2062 , 2051 , 1636 , 4294967295
0 , 1046 , 1998 , 1923 , 1150 , 2060 , 2051 , 1634 , 4294967295
0 , 1047 , 1998 , 1921 , 1154 , 2059 , 2050 , 1637 , 4294967295
0 , 1048 , 1998 , 1920 , 1153 , 2059 , 2050 , 1636 , 4294967295
0 , 1049 , 2000 , 1920 , 1153 , 2058 , 2050 , 1636 , 4294967295
0 , 1050 , 1998 , 1921 , 1153 , 2058 , 2050 , 1636 , 4294967295
0 , 1051 , 1996 , 1925 , 1152 , 2058 , 2052 , 1635 , 4294967295
0 , 1052 , 1995 , 1925 , 1152 , 2058 , 2052 , 1635 , 4294967295
0 , 1053 , 1990 , 1926 , 1151 , 2059 , 2053 , 1634 , 4294967295
0 , 1054 , 1988 , 1927 , 1153 , 2060 , 2054 , 1636 , 4294967295
0 , 1055 , 1987 , 1927 , 1151 , 2061 , 2054 , 1636 , 4294967295
0 , 1056 , 1988 , 1930 , 1152 , 2062 , 2054 , 1637 , 4294967295
0 , 1057 , 1990 , 1930 , 1152 , 2062 , 2054 , 1637 , 4294967295
0 , 1058 , 1993 , 1929 , 1155 , 2062 , 2054 , 1638 , 4294967295
0 , 1059 , 1993 , 1928 , 1156 , 2062 , 2053 , 1638 , 4294967295
0 , 1060 , 1996 , 1927 , 1154 , 2062 , 2053 , 1636 , 4294967295
0 , 1061 , 2001 , 1925 , 1155 , 2061 , 2052 , 1637 , 4294967295
0 , 1062 , 2001 , 1924 , 1153 , 2060 , 2051 , 1637 , 4294967295
0 , 1063 , 2002 , 1921 , 1156 , 2059 , 2050 , 1639 , 4294967295
0 , 1064 , 2000 , 1921 , 1156 , 2058 , 2050 , 1637 , 4294967295
0 , 1065 , 1999 , 1920 , 1156 , 2058 , 2050 , 1637 , 4294967295
0 , 1066 , 1995 , 1919 , 1155 , 2058 , 2049 , 1636 , 4294967295
0 , 1067 , 1990 , 1920 , 1151 , 2058 , 2050 , 1634 , 4294967295
0 , 1068 , 1987 , 1918 , 1151 , 2059 , 2049 , 1634 , 4294967295
0 , 1069 , 1983 , 1918 , 1149 , 2317 , 2049 , 1632 , 4294967295
0 , 1070 , 1982 , 1919 , 1150 , 2062 , 2049 , 1633 , 4294967295
0 , 1071 , 1981 , 1918 , 1147 , 2063 , 2049 , 1631 , 4294967295
0 , 1072 , 1981 , 1919 , 1149 , 2063 , 2050 , 1631 , 4294967295
0 , 1073 , 1982 , 1919 , 1151 , 2063 , 2049 , 1632 , 4294967295
0 , 1074 , 1986 , 1919 , 1152 , 2063 , 2049 , 1634 , 4294967295
0 , 1075 , 1991 , 1920 , 1152 , 2063 , 2050 , 1635 , 4294967295
0 , 1076 , 1997 , 1921 , 1149 , 2062 , 2050 , 1634 , 4294967295
0 , 1077 , 1999 , 1921 , 1154 , 2060 , 2050 , 1636 , 4294967295
0 , 1078 , 1999 , 1921 , 1152 , 2059 , 2050 , 1635 , 4294967295
0 , 1079 , 2001 , 1921 , 1156 , 2058 , 2050 , 1638 , 4294967295
0 , 1080 , 2000 , 1922 , 1155 , 2058 , 2050 , 1638 , 4294967295
0 , 1081 , 2000 , 1925 , 1153 , 2057 , 2052 , 1638 , 4294967295
0 , 1082 , 1999 , 1926 , 1154 , 2057 , 2053 , 1638 , 4294967295
0 , 1083 , 1994 , 1925 , 1149 , 2058 , 2053 , 1636 , 4294967295
0 , 1084 , 1990 , 1925 , 1151 , 2059 , 2053 , 1637 , 4294967295
0 , 1085 , 1988 , 1924 , 1150 , 2060 , 2053 , 1636 , 4294967295
0 , 1086 , 1988 , 1926 , 1150 , 2062 , 2053 , 1636 , 4294967295
0 , 1087 , 1988 , 1925 , 1148 , 2062 , 2053 , 1635 , 4294967295
0 , 1088 , 1988 , 1925 , 1149 , 2063 , 2053 , 1636 , 4294967295
0 , 1089 , 1989 , 1924 , 1151 , 2063 , 2052 , 1636 , 4294967295
0 , 1090 , 1992 , 1923 , 1150 , 2063 , 2052 , 1635 , 4294967295
0 , 1091 , 1996 , 1923 , 1153 , 2062 , 2051 , 1636 , 4294967295
0 , 1092 , 1999 , 1922 , 1150 , 2061 , 2050 , 1634 , 4294967295
0 , 1093 , 2000 , 1920 , 1154 , 2060 , 2050 , 1637 , 4294967295
0 , 1094 , 2000 , 1920 , 1153 , 2059 , 2050 , 1635 , 4294967295
0 , 1095 , 2001 , 1920 , 1153 , 2058 , 2050 , 1635 , 4294967295
0 , 1096 , 1999 , 1920 , 1153 , 2058 , 2050 , 1635 , 4294967295
0 , 1097 , 1997 , 1923 , 1151 , 2058 , 2051 , 1634 , 4294967295
0 , 1098 , 1995 , 1923 , 1151 , 2058 , 2051 , 1635 , 4294967295
0 , 1099 , 1990 , 1924 , 1150 , 2059 , 2052 , 1633 , 4294967295
0 , 1100 , 1988 , 1925 , 1153 , 2060 , 2053 , 1635 , 4294967295
0 , 1101 , 1987 , 1925 , 1151 , 2061 , 2053 , 1635 , 4294967295
0 , 1102 , 1988 , 1927 , 1151 , 2062 , 2054 , 1636 , 4294967295
0 , 1103 , 1989 , 1927 , 1151 , 2063 , 2054 , 1636 , 4294967295
0 , 1104 , 1992 , 1926 , 1153 , 2063 , 2053 , 1638 , 4294967295
0 , 1105 , 1993 , 1926 , 1154 , 2063 , 2053 , 1638 , 4294967295
0 , 1106 , 1996 , 1925 , 1152 , 2062 , 2053 , 1637 , 4294967295
0 , 1107 , 2000 , 1924 , 1154 , 2061 , 2052 , 1637 , 4294967295
0 , 1108 , 2001 , 1924 , 1152 , 2060 , 2052 , 1636 , 4294967295
0 , 1109 , 2002 , 1922 , 1156 , 2059 , 2051 , 1639 , 4294967295
0 , 1110 , 2000 , 1922 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1111 , 1999 , 1922 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1112 , 1996 , 1921 , 1156 , 2058 , 2050 , 1636 , 4294967295
0 , 1113 , 1990 , 1921 , 1153 , 2058 , 2051 , 1634 , 4294967295
0 , 1114 , 1986 , 1920 , 1154 , 2059 , 2050 , 1634 , 4294967295
0 , 1115 , 1982 , 1919 , 1152 , 2060 , 2050 , 1633 , 4294967295
0 , 1116 , 1981 , 1919 , 1153 , 2061 , 2050 , 1633 , 4294967295
0 , 1117 , 1980 , 1918 , 1149 , 2062 , 2049 , 1631 , 4294967295
0 , 1118 , 1980 , 1919 , 1150 , 2063 , 2049 , 1631 , 4294967295
0 , 1119 , 1981 , 1919 , 1151 , 2063 , 2049 , 1632 , 4294967295
0 , 1120 , 1985 , 1918 , 1152 , 2063 , 2049 , 1634 , 4294967295
0 , 1121 , 1991 , 1919 , 1153 , 2063 , 2050 , 1635 , 4294967295
0 , 1122 , 1996 , 1920 , 1151 , 2062 , 2050 , 1634 , 4294967295
0 , 1123 , 1999 , 1920 , 1154 , 2060 , 2050 , 1636 , 4294967295
0 , 1124 , 2000 , 1920 , 1153 , 2059 , 2050 , 1635 , 4294967295
0 , 1125 , 2002 , 1921 , 1156 , 2058 , 2051 , 1638 , 4294967295
0 , 1126 , 2001 , 1921 , 1156 , 2058 , 2051 , 1638 , 4294967295
0 , 1127 , 2000 , 1925 , 1154 , 2057 , 2052 , 1637 , 4294967295
0 , 1128 , 1999 , 1925 , 1154 , 2057 , 2053 , 1637 , 4294967295
0 , 1129 , 1993 , 1925 , 1150 , 2058 , 2053 , 1635 , 4294967295
0 , 1130 , 1989 , 1925 , 1152 , 2059 , 2053 , 1636 , 4294967295
0 , 1131 , 1988 , 1925 , 1152 , 2061 , 2053 , 1636 , 4294967295
0 , 1132 , 1988 , 1926 , 1152 , 2062 , 2053 , 1636 , 4294967295
0 , 1133 , 1987 , 1926 , 1149 , 2063 , 2053 , 1635 , 4294967295
0 , 1134 , 1988 , 1926 , 1149 , 2063 , 2053 , 1635 , 4294967295
0 , 1135 , 1989 , 1924 , 1151 , 2063 , 2052 , 1635 , 4294967295
0 , 1136 , 1992 , 1923 , 1150 , 2063 , 2052 , 1634 , 4294967295
0 , 1137 , 1996 , 1923 , 1152 , 2062 , 2051 , 1636 , 4294967295
0 , 1138 , 1999 , 1922 , 1150 , 2061 , 2050 , 1634 , 4294967295
0 , 1139 , 1999 , 1920 , 1153 , 2060 , 2050 , 1637 , 4294967295
0 , 1140 , 1998 , 1919 , 1153 , 2059 , 2049 , 1636 , 4294967295
0 , 1141 , 2000 , 1918 , 1153 , 2058 , 2049 , 1636 , 4294967295
0 , 1142 , 1998 , 1919 , 1152 , 2058 , 2049 , 1636 , 4294967295
0 , 1143 , 1997 , 1923 , 1150 , 2058 , 2051 , 1635 , 4294967295
0 , 1144 , 1996 , 1923 , 1151 , 2058 , 2052 , 1635 , 4294967295
0 , 1145 , 1991 , 1924 , 1150 , 2059 , 2053 , 1634 , 4294967295
0 , 1146 , 1989 , 1926 , 1153 , 2060 , 2053 , 1636 , 4294967295
0 , 1147 , 1988 , 1926 , 1150 , 2061 , 2054 , 1635 , 4294967295
0 , 1148 , 1989 , 1928 , 1151 , 2062 , 2055 , 1636 , 4294967295
0 , 1149 , 1991 , 1928 , 1152 , 2062 , 2055 , 1636 , 4294967295
0 , 1150 , 1993 , 1927 , 1154 , 2062 , 2054 , 1638 , 4294967295
0 , 1151 , 1993 , 1927 , 1155 , 2062 , 2054 , 1638 , 4294967295
0 , 1152 , 1996 , 1926 , 1153 , 2062 , 2053 , 1636 , 4294967295
0 , 1153 , 2000 , 1924 , 1153 , 2061 , 2052 , 1637 , 4294967295
0 , 1154 , 2001 , 1922 , 1152 , 2060 , 2051 , 1637 , 4294967295
0 , 1155 , 2001 , 1921 , 1156 , 2059 , 2050 , 1639 , 4294967295
0 , 1156 , 2000 , 1921 , 1155 , 2058 , 2050 , 1637 , 4294967295
0 , 1157 , 1998 , 1920 , 1155 , 2058 , 2050 , 1637 , 4294967295
0 , 1158 , 1995 , 1919 , 1154 , 2058 , 2050 , 1636 , 4294967295
0 , 1159 , 1990 , 1920 , 1151 , 2058 , 2050 , 1634 , 4294967295
0 , 1160 , 1987 , 1919 , 1151 , 2059 , 2050 , 1634 , 4294967295
0 , 1161 , 1983 , 1919 , 1150 , 2060 , 2050 , 1633 , 4294967295
0 , 1162 , 1981 , 1919 , 1151 , 2062 , 2050 , 1633 , 4294967295
0 , 1163 , 1980 , 1918 , 1148 , 2063 , 2049 , 1631 , 4294967295
0 , 1164 , 1981 , 1918 , 1149 , 2063 , 2049 , 1631 , 4294967295
0 , 1165 , 1982 , 1919 , 1151 , 2063 , 2049 , 1632 , 4294967295
0 , 1166 , 1986 , 1918 , 1153 , 2063 , 2049 , 1634 , 4294967295
0 , 1167 , 1992 , 1919 , 1153 , 2063 , 2050 , 1634 , 4294967295
0 , 1168 , 1997 , 1921 , 1150 , 2062 , 2051 , 1634 , 4294967295
0 , 1169 , 1999 , 1921 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1170 , 1999 , 1921 , 1152 , 2059 , 2051 , 1635 , 4294967295
0 , 1171 , 2001 , 1921 , 1156 , 2059 , 2051 , 1638 , 4294967295
0 , 1172 , 2000 , 1921 , 1154 , 2058 , 2051 , 1637 , 4294967295
0 , 1173 , 2000 , 1924 , 1152 , 2058 , 2052 , 1637 , 4294967295
0 , 1174 , 1997 , 1924 , 1152 , 2058 , 2052 , 1637 , 4294967295
0 , 1175 , 1992 , 1923 , 1149 , 2059 , 2052 , 1635 , 4294967295
0 , 1176 , 1988 , 1921 , 1150 , 2060 , 2051 , 1635 , 4294967295
0 , 1177 , 1985 , 1921 , 1150 , 2061 , 2051 , 1635 , 4294967295
0 , 1178 , 1985 , 1922 , 1150 , 2062 , 2051 , 1635 , 4294967295
0 , 1179 , 1984 , 1921 , 1147 , 2062 , 2051 , 1633 , 4294967295
0 , 1180 , 1986 , 1921 , 1148 , 2063 , 2051 , 1634 , 4294967295
0 , 1181 , 1987 , 1920 , 1148 , 2063 , 2050 , 1633 , 4294967295
0 , 1182 , 1991 , 1920 , 1149 , 2063 , 2050 , 1634 , 4294967295
0 , 1183 , 1995 , 1921 , 1151 , 2062 , 2050 , 1635 , 4294967295
0 , 1184 , 1998 , 1921 , 1149 , 2061 , 2051 , 1634 , 4294967295
0 , 1185 , 1999 , 1920 , 1152 , 2060 , 2050 , 1635 , 4294967295
0 , 1186 , 1998 , 1921 , 1152 , 2059 , 2050 , 1636 , 4294967295
0 , 1187 , 2001 , 1921 , 1152 , 2058 , 2050 , 1636 , 4294967295
0 , 1188 , 1999 , 1922 , 1152 , 2058 , 2051 , 1636 , 4294967295
0 , 1189 , 1998 , 1926 , 1153 , 2058 , 2054 , 1636 , 4294967295
0 , 1190 , 1995 , 1927 , 1153 , 2058 , 2054 , 1636 , 4294967295
0 , 1191 , 1989 , 1928 , 1155 , 2059 , 2054 , 1637 , 4294967295
0 , 1192 , 1989 , 1928 , 1155 , 2060 , 2054 , 1638 , 4294967295
0 , 1193 , 1988 , 1929 , 1154 , 2061 , 2055 , 1638 , 4294967295
0 , 1194 , 1990 , 1930 , 1154 , 2062 , 2055 , 1638 , 4294967295
0 , 1195 , 1990 , 1930 , 1153 , 2062 , 2055 , 1637 , 4294967295
0 , 1196 , 1993 , 1929 , 1157 , 2062 , 2055 , 1639 , 4294967295
0 , 1197 , 1994 , 1928 , 1157 , 2062 , 2054 , 1638 , 4294967295
0 , 1198 , 1996 , 1927 , 1156 , 2062 , 2053 , 1637 , 4294967295
0 , 1199 , 2001 , 1924 , 1154 , 2061 , 2052 , 1637 , 4294967295
0 , 1200 , 2002 , 1922 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1201 , 2001 , 1920 , 1153 , 2059 , 2050 , 1636 , 4294967295
0 , 1202 , 1999 , 1919 , 1153 , 2058 , 2050 , 1636 , 4294967295
0 , 1203 , 1998 , 1919 , 1153 , 2058 , 2050 , 1636 , 4294967295
0 , 1204 , 1995 , 1919 , 1150 , 2058 , 2050 , 1635 , 4294967295
0 , 1205 , 1993 , 1921 , 1152 , 2058 , 2051 , 1637 , 4294967295
0 , 1206 , 1990 , 1921 , 1149 , 2058 , 2051 , 1636 , 4294967295
0 , 1207 , 1985 , 1922 , 1152 , 2060 , 2052 , 1638 , 4294967295
0 , 1208 , 1984 , 1923 , 1151 , 2061 , 2052 , 1637 , 4294967295
0 , 1209 , 1983 , 1924 , 1149 , 2061 , 2053 , 1636 , 4294967295
0 , 1210 , 1984 , 1926 , 1150 , 2062 , 2054 , 1637 , 4294967295
0 , 1211 , 1986 , 1926 , 1152 , 2063 , 2054 , 1638 , 4294967295
0 , 1212 , 1988 , 1927 , 1155 , 2063 , 2054 , 1639 , 4294967295
0 , 1213 , 1992 , 1926 , 1155 , 2062 , 2053 , 1639 , 4294967295
0 , 1214 , 1995 , 1926 , 1155 , 2062 , 2053 , 1638 , 4294967295
0 , 1215 , 1998 , 1924 , 1154 , 2061 , 2052 , 1637 , 4294967295
0 , 1216 , 1999 , 1923 , 1156 , 2059 , 2052 , 1638 , 4294967295
0 , 1217 , 2001 , 1923 , 1158 , 2059 , 2051 , 1638 , 4294967295
0 , 1218 , 2000 , 1922 , 1157 , 2058 , 2051 , 1638 , 4294967295
0 , 1219 , 2000 , 1923 , 1155 , 2058 , 2051 , 1637 , 4294967295
0 , 1220 , 1996 , 1921 , 1152 , 2058 , 2050 , 1635 , 4294967295
0 , 1221 , 1992 , 1921 , 1152 , 2058 , 2050 , 1635 , 4294967295
0 , 1222 , 1988 , 1919 , 1150 , 2059 , 2049 , 1633 , 4294967295
0 , 1223 , 1985 , 1919 , 1150 , 2061 , 2049 , 1633 , 4294967295
0 , 1224 , 1985 , 1919 , 1147 , 2062 , 2049 , 1632 , 4294967295
0 , 1225 , 1983 , 1919 , 1145 , 2062 , 2049 , 1631 , 4294967295
0 , 1226 , 1984 , 1919 , 1145 , 2063 , 2049 , 1632 , 4294967295
0 , 1227 , 1985 , 1917 , 1145 , 2063 , 2049 , 1631 , 4294967295
0 , 1228 , 1988 , 1918 , 1147 , 2063 , 2049 , 1633 , 4294967295
0 , 1229 , 1993 , 1918 , 1147 , 2062 , 2049 , 1633 , 4294967295
0 , 1230 , 1996 , 1920 , 1148 , 2061 , 2050 , 1634 , 4294967295
0 , 1231 , 1997 , 1919 , 1148 , 2060 , 2050 , 1633 , 4294967295
0 , 1232 , 1996 , 1919 , 1151 , 2059 , 2050 , 1635 , 4294967295
0 , 1233 , 1999 , 1920 , 1152 , 2058 , 2050 , 1636 , 4294967295
0 , 1234 , 1998 , 1922 , 1152 , 2058 , 2051 , 1636 , 4294967295
0 , 1235 , 1997 , 1925 , 1154 , 2058 , 2053 , 1637 , 4294967295
0 , 1236 , 1993 , 1925 , 1153 , 2058 , 2053 , 1636 , 4294967295
0 , 1237 , 1988 , 1925 , 1155 , 2059 , 2053 , 1638 , 4294967295
0 , 1238 , 1987 , 1926 , 1153 , 2060 , 2053 , 1636 , 4294967295
0 , 1239 , 1987 , 1927 , 1153 , 2060 , 2053 , 1637 , 4294967295
0 , 1240 , 1988 , 1926 , 1153 , 2062 , 2053 , 1637 , 4294967295
0 , 1241 , 1988 , 1926 , 1153 , 2063 , 2053 , 1637 , 4294967295
0 , 1242 , 1991 , 1926 , 1155 , 2063 , 2053 , 1637 , 4294967295
0 , 1243 , 1993 , 1926 , 1156 , 2063 , 2053 , 1638 , 4294967295
0 , 1244 , 1996 , 1926 , 1157 , 2062 , 2053 , 1638 , 4294967295
0 , 1245 , 2000 , 1924 , 1154 , 2061 , 2052 , 1637 , 4294967295
0 , 1246 , 2003 , 1924 , 1156 , 2060 , 2052 , 1638 , 4294967295
0 , 1247 , 2003 , 1923 , 1155 , 2059 , 2051 , 1637 , 4294967295
0 , 1248 , 2002 , 1922 , 1157 , 2059 , 2051 , 1639 , 4294967295
0 , 1249 , 2001 , 1923 , 1157 , 2058 , 2051 , 1639 , 4294967295
0 , 1250 , 2000 , 1925 , 1154 , 2058 , 2052 , 1638 , 4294967295
0 , 1251 , 1999 , 1927 , 1154 , 2058 , 2053 , 1639 , 4294967295
0 , 1252 , 1993 , 1928 , 1151 , 2059 , 2053 , 1637 , 4294967295
0 , 1253 , 1988 , 1928 , 1153 , 2060 , 2054 , 1639 , 4294967295
0 , 1254 , 1988 , 1928 , 1152 , 2061 , 2054 , 1639 , 4294967295
0 , 1255 , 1988 , 1930 , 1151 , 2062 , 2055 , 1639 , 4294967295
0 , 1256 , 1988 , 1930 , 1149 , 2063 , 2055 , 1638 , 4294967295
0 , 1257 , 1989 , 1929 , 1149 , 2063 , 2055 , 1638 , 4294967295
0 , 1258 , 1990 , 1928 , 1151 , 2063 , 2054 , 1639 , 4294967295
0 , 1259 , 1992 , 1927 , 1151 , 2063 , 2053 , 1638 , 4294967295
0 , 1260 , 1994 , 1926 , 1152 , 2062 , 2053 , 1638 , 4294967295
0 , 1261 , 1997 , 1924 , 1151 , 2061 , 2052 , 1637 , 4294967295
0 , 1262 , 1998 , 1922 , 1153 , 2060 , 2051 , 1638 , 4294967295
0 , 1263 , 1998 , 1920 , 1153 , 2059 , 2050 , 1637 , 4294967295
0 , 1264 , 1999 , 1920 , 1153 , 2058 , 2050 , 1636 , 4294967295
0 , 1265 , 1999 , 1922 , 1154 , 2058 , 2051 , 1638 , 4294967295
0 , 1266 , 1998 , 1925 , 1152 , 2058 , 2052 , 1636 , 4294967295
0 , 1267 , 1997 , 1926 , 1153 , 2058 , 2052 , 1637 , 4294967295
